C50/C50train/AlexanderSmith/223300newsML.txt 
term tf-idf document_term_frequency
it...stil 0.0 0
lse 0.0 0
trajectori 0.0 0
presag 0.0 0
battlegroup 0.0 0
eleventh 0.0 0
mccahil 0.0 0
tsingtao 0.0 0
once-impregn 0.0 0
foreign-fund 0.0 0
brand-nam 0.0 0
out-advertis 0.0 0
thirstier 0.0 0
brewery' 0.0 0
scenic 0.0 0
qingdao 0.0 0
romanis 0.0 0
zuoyi 0.0 0
70-80 0.0 0
glamour 0.0 0
1903 0.0 0
tsingtao' 0.0 0
4,000-strong 0.0 0
eiu 0.0 0
xianzeng 0.0 0
dan' 0.0 0
xiangzeng 0.0 0
193 0.0 0
hard-hit 0.0 0
uncharacterist 0.0 0
rapproch 0.0 0
four-hour 0.0 0
politically-orchestr 0.0 0
sham 0.0 0
did...offend 0.0 0
lingyun 0.0 0
jinzhou 0.0 0
draughti 0.0 0
frigid 0.0 0
illnesses...thei 0.0 0
detent 0.0 0
haiti 0.0 0
nigeria 0.0 0
380,000 0.0 0
ye 0.0 0
consumer-l 0.0 0
unsel 0.0 0
men' 0.0 0
defianc 0.0 0
96.27 0.0 0
93.04 0.0 0
interlock 0.0 0
triangular 0.0 0
scandal-hit 0.0 0
xitong 0.0 0
derelict 0.0 0
77,611 0.0 0
33,879 0.0 0
embezzl 0.0 0
guoq 0.0 0
disgrac 0.0 0
baosen 0.0 0
baifa 0.0 0
procuratori 0.0 0
rectitud 0.0 0
honesti 0.0 0
china-bash 0.0 0
unsurpass 0.0 0
nostalg 0.0 0
washigton 0.0 0
handshak 0.0 0
jeremi 0.0 0
hanlei 0.0 0
ping' 0.0 0
podium 0.0 0
dignifi 0.0 0
heseltin 0.0 0
legco 0.0 0
duli 0.0 0
hainan 0.0 0
737-400 0.0 0
737-800 0.0 0
feng 0.0 0
$60-70 0.0 0
haikou 0.0 0
fairchild 0.0 0
dollar-denomin 0.0 0
china...and 0.0 0
magnat 0.0 0
boister 0.0 0
stage-manag 0.0 0
xianglong 0.0 0
viii 0.0 0
yuan' 0.0 0
new-found 0.0 0
efficaci 0.0 0
mexican-styl 0.0 0
mekong 0.0 0
war-torn 0.0 0
sub-region 0.0 0
bong-suh 0.0 0
adb 0.0 0
lao 0.0 0
bangkok 0.0 0
phnom 0.0 0
penh 0.0 0
vietnam' 0.0 0
minh 0.0 0
gunther 0.0 0
hecker 0.0 0
adb' 0.0 0
riven 0.0 0
borderlin 0.0 0
khmer 0.0 0
roug 0.0 0
kunming-to-bangkok 0.0 0
loop 0.0 0
deforest 0.0 0
mekong' 0.0 0
asean 0.0 0
finn 0.0 0
nielsen 0.0 0
strengthened,' 0.0 0
ccp 0.0 0
buttress 0.0 0
pla' 0.0 0
13-chapter 0.0 0
forebear 0.0 0
scholar 0.0 0
'absolut 0.0 0
loyalty' 0.0 0
leadership' 0.0 0
yuzhang 0.0 0
expansion 0.0 0
shouliang 0.0 0
eunuch 0.0 0
mockeri 0.0 0
castrat 0.0 0
yaot 0.0 0
biograph 0.0 0
yinghua 0.0 0
1902 0.0 0
genit 0.0 0
wield 0.0 0
emascul 0.0 0
guanghua 0.0 0
shroud 0.0 0
embroid 0.0 0
motif 0.0 0
pu 0.0 0
70-year 0.0 0
inaccuraci 0.0 0
curat 0.0 0
eunuch' 0.0 0
post-revolut 0.0 0
ferment 0.0 0
stormtroop 0.0 0
feudal 0.0 0
buddhist 0.0 0
reincarn 0.0 0
dog' 0.0 0
throne 0.0 0
prickli 0.0 0
often-hostil 0.0 0
weari 0.0 0
pleasant 0.0 0
amiti 0.0 0
docil 0.0 0
7,000-word 0.0 0
tirad 0.0 0
broadsid 0.0 0
tiei 0.0 0
lingui 0.0 0
480-million-tonn 0.0 0
lower-than-market 0.0 0
granari 0.0 0
uncontrol 0.0 0
uneas 0.0 0
enthusia 0.0 0
sap 0.0 0
grain-collect 0.0 0
harvest-tim 0.0 0
tong 0.0 0
zeng 0.0 0
integrity...w 0.0 0
257 0.0 0
petition 0.0 0
servicemen 0.0 0
125 0.0 0
uninhabit 0.0 0
islands' 0.0 0
seinen-sha 0.0 0
five-metr 0.0 0
16-ft 0.0 0
party-control 0.0 0
signatori 0.0 0
anti-poverti 0.0 0
530 0.0 0
wand 0.0 0
months-old 0.0 0
inland 0.0 0
westward 0.0 0
crow 0.0 0
6,780 0.0 0
high-infl 0.0 0
'soft 0.0 0
landing' 0.0 0
11.8 0.0 0
once-fierc 0.0 0
second-half 0.0 0
42-month-old 0.0 0
4,380 0.0 0
mistrust 0.0 0
sensationalis 0.0 0
defil 0.0 0
detaine 0.0 0
conjectur 0.0 0
upfront 0.0 0
400-member 0.0 0
beijing-control 0.0 0
diaoyutai 0.0 0
congratul 0.0 0
guesthous 0.0 0
undemocrat 0.0 0
jiahuang 0.0 0
wu' 0.0 0
oft-stat 0.0 0
decade-long 0.0 0
gatt 0.0 0
sunken 0.0 0
moftec 0.0 0
moftec' 0.0 0
min 0.0 0
anti-communist 0.0 0
deem 0.0 0
pornograph 0.0 0
censorship 0.0 0
sousa 0.0 0
bandit 0.0 0
insensit 0.0 0
unlicens 0.0 0
counterfeit 0.0 0
pornographi 0.0 0
ziqiang 0.0 0
zhongd 0.0 0
year...w 0.0 0
audio-visu 0.0 0
6,912 0.0 0
20-30 0.0 0
$2.40-3.60 0.0 0
even-hand 0.0 0
cut-pric 0.0 0
bao 0.0 0
zunxin 0.0 0
fuller 0.0 0
stoni 0.0 0
bloodili 0.0 0
populac 0.0 0
multipli 0.0 0
profit-mak 0.0 0
bao' 0.0 0
xiaobo 0.0 0
anti-crim 0.0 0
all-pervas 0.0 0
hard' 0.0 0
brigadi 0.0 0
abel 0.0 0
rangoon' 0.0 0
oecf 0.0 0
$185 0.0 0
junta 0.0 0
kenzi 0.0 0
oecf' 0.0 0
state-back 0.0 0
rangoon 0.0 0
unspoken 0.0 0
slorc 0.0 0
260 0.0 0
danish 0.0 0
nichol 0.0 0
seven-countri 0.0 0
laureat 0.0 0
1996-2000 0.0 0
ever-sensit 0.0 0
zhensheng 0.0 0
1931 0.0 0
grant-in-aid 0.0 0
1,610 0.0 0
yen' 0.0 0
leader-design 0.0 0
situt 0.0 0
kong-elect 0.0 0
beijing-approv 0.0 0
authoritii 0.0 0
progess 0.0 0
multimillion 0.0 0
$383 0.0 0
touchi 0.0 0
hearten 0.0 0
286-passeng 0.0 0
combi 0.0 0
301-seat 0.0 0
sounder 0.0 0
imprud 0.0 0
incompet 0.0 0
barg 0.0 0
fashionably-dress 0.0 0
joseph' 0.0 0
wangfuj 0.0 0
church-goer 0.0 0
crucifix 0.0 0
battery-pow 0.0 0
clau 0.0 0
doll 0.0 0
congreg 0.0 0
devote 0.0 0
worshipp 0.0 0
twin-dom 0.0 0
1655 0.0 0
affluent 0.0 0
sharpest 0.0 0
disco 0.0 0
stroll 0.0 0
rebuilt 0.0 0
1905 0.0 0
seminarian 0.0 0
communist-control 0.0 0
commercially-ori 0.0 0
choir 0.0 0
hotel' 0.0 0
haii 0.0 0
pleasure-seek 0.0 0
70-someth 0.0 0
parishion 0.0 0
peacekeep 0.0 0
disarm 0.0 0
48-year 0.0 0
guatemala' 0.0 0
peace-keep 0.0 0
u.n.-brok 0.0 0
14-1 0.0 0
rous 0.0 0
non-recognit 0.0 0
taipei' 0.0 0
negotiatior 0.0 0
malici 0.0 0
slander 0.0 0
tian 0.0 0
'reheat 0.0 0
food' 0.0 0
scholars' 0.0 0
overt 0.0 0
long-strain 0.0 0
similarili 0.0 0
dong 0.0 0
yunhu 0.0 0
deter 0.0 0
lopsid 0.0 0
shen' 0.0 0
downbeat 0.0 0
steadfast 0.0 0
persever 0.0 0
116,000 0.0 0
jianx 0.0 0
72,000 0.0 0
$11.3 0.0 0
extravag 0.0 0
one-upmanship 0.0 0
oner 0.0 0
uneven 0.0 0
yunnan' 0.0 0
paixiang 0.0 0
bulwark 0.0 0
zou 0.0 0
shaolu 0.0 0
'kingdom 0.0 0
metals' 0.0 0
3.14 0.0 0
$378 0.0 0
government-sector 0.0 0
trilliion 0.0 0
landing,' 0.0 0
macroeconomi 0.0 0
exceedingli 0.0 0
liberty' 0.0 0
delegation' 0.0 0
pocket' 0.0 0
sled 0.0 0
lynn 0.0 0
charytan 0.0 0
wilmer 0.0 0
cutler 0.0 0
fcc' 0.0 0
johathan 0.0 0
chantilli 0.0 0
hundt 0.0 0
broach 0.0 0
paperwork 0.0 0
counterproduct 0.0 0
airwav 0.0 0
re-auct 0.0 0
age-bas 0.0 0
states' 0.0 0
'forbidden 0.0 0
fruit' 0.0 0
cantor 0.0 0
motion-pictur 0.0 0
pg-13 0.0 0
3,235 0.0 0
tv-pg 0.0 0
tv-m 0.0 0
content-bas 0.0 0
hbo 0.0 0
markei 0.0 0
d-mass 0.0 0
world 0.0 0
valenti 0.0 0
back: 0.0 0
'sex 0.0 0
violence' 0.0 0
that: 0.0 0
unpunish 0.0 0
bid-rig 0.0 0
fetech 0.0 0
interv 0.0 0
oxlei 0.0 0
mccain 0.0 0
presumptu 0.0 0
lawmakers' 0.0 0
billi 0.0 0
tauzin 0.0 0
cellular-phon 0.0 0
crazili 0.0 0
sexi 0.0 0
quip 0.0 0
fitzgibbon 0.0 0
case-by-cas 0.0 0
reauction 0.0 0
rulemak 0.0 0
tauber 0.0 0
marburi 0.0 0
'pr' 0.0 0
airgat 0.0 0
action: 0.0 0
reinstat 0.0 0
payments; 0.0 0
rejig 0.0 0
cleland 0.0 0
schwab 0.0 0
will: 0.0 0
multi-lin 0.0 0
pre-subscrib 0.0 0
single-lin 0.0 0
home-bas 0.0 0
flak 0.0 0
r-az 0.0 0
w.j 0.0 0
r-la 0.0 0
dingel 0.0 0
conduc 0.0 0
peril 0.0 0
shoal 0.0 0
high-energi 0.0 0
rerat 0.0 0
lengthen 0.0 0
middle-of-th 0.0 0
shark-infest 0.0 0
says: 0.0 0
'be 0.0 0
swimming,' 0.0 0
categories: 0.0 0
tv-g 0.0 0
ages; 0.0 0
suggested; 0.0 0
tv-14 0.0 0
cautioned; 0.0 0
only; 0.0 0
shows: 0.0 0
tv-y 0.0 0
children; 0.0 0
tv-y7 0.0 0
nanosecond 0.0 0
age-appropri 0.0 0
breaux 0.0 0
eddi 0.0 0
fritt 0.0 0
hundt' 0.0 0
3-1/2-year 0.0 0
ness 0.0 0
kennard 0.0 0
kathi 0.0 0
bureau; 0.0 0
ralph 0.0 0
everett 0.0 0
visionari 0.0 0
legg 0.0 0
pro-competit 0.0 0
dunn 0.0 0
crutcher 0.0 0
micro-manag 0.0 0
coast-to-coast 0.0 0
cd-qualiti 0.0 0
comission 0.0 0
d.c.; 0.0 0
reston 0.0 0
va.; 0.0 0
seattle; 0.0 0
primospher 0.0 0
subscription-bas 0.0 0
commercial-fre 0.0 0
rachel 0.0 0
chong 0.0 0
quello 0.0 0
$683 0.0 0
public-interest 0.0 0
multipoint 0.0 0
lmd 0.0 0
zap 0.0 0
5-4 0.0 0
must-carri 0.0 0
free-speech 0.0 0
solicitor 0.0 0
delling 0.0 0
home-shop 0.0 0
infomerci 0.0 0
low-pow 0.0 0
o'connor 0.0 0
majority' 0.0 0
delv 0.0 0
untest 0.0 0
oral 0.0 0
agrument 0.0 0
decker 0.0 0
anstrom 0.0 0
ecstat 0.0 0
elat 0.0 0
over-the-air 0.0 0
popham 0.0 0
schwartzman 0.0 0
digital-tv 0.0 0
washington-area 0.0 0
$173 0.0 0
$89.9 0.0 0
$83.3 0.0 0
antenna 0.0 0
margoles 0.0 0
non-mus 0.0 0
lon 0.0 0
reluctantli 0.0 0
station' 0.0 0
radio' 0.0 0
$5.25 0.0 0
$12.625 0.0 0
satellite' 0.0 0
dar 0.0 0
corp.; 0.0 0
extra-clear 0.0 0
raiser 0.0 0
willy-nilli 0.0 0
haphazard 0.0 0
cruncher 0.0 0
elsewhere; 0.0 0
corp.-nynex 0.0 0
cities; 0.0 0
plunk 0.0 0
minneapolis-st 0.0 0
moin 0.0 0
omaha 0.0 0
neb 0.0 0
guam 0.0 0
14th 0.0 0
fcc-impos 0.0 0
frill 0.0 0
outset 0.0 0
kimmelman 0.0 0
ma 0.0 0
per-minut 0.0 0
stepped-up 0.0 0
crystal-clear 0.0 0
twenty-four 0.0 0
stations' 0.0 0
network-own 0.0 0
evalut 0.0 0
quello' 0.0 0
chong' 0.0 0
rig 0.0 0
divvi 0.0 0
1,479 0.0 0
small-compani 0.0 0
coper 0.0 0
westwood 0.0 0
kan.-bas 0.0 0
bluf 0.0 0
theorist 0.0 0
llc' 0.0 0
caldwel 0.0 0
needlessli 0.0 0
dbsc 0.0 0
rsourc 0.0 0
foreign-languag 0.0 0
all-sport 0.0 0
advertising-support 0.0 0
auction' 0.0 0
communications-equip 0.0 0
l.m 0.0 0
ericsson 0.0 0
riker 0.0 0
inda 0.0 0
city-by-c 0.0 0
dallas-ft 0.0 0
honolulu 0.0 0
roosevelt 0.0 0
293-132 0.0 0
13,200 0.0 0
moderate-incom 0.0 0
less-deregulatori 0.0 0
public-h 0.0 0
tenant 0.0 0
slaveri 0.0 0
needi 0.0 0
lazio 0.0 0
argued: 0.0 0
3,400 0.0 0
would: 0.0 0
median 0.0 0
able-bodi 0.0 0
tenant' 0.0 0
disincent 0.0 0
evict 0.0 0
hud 0.0 0
$29.5 0.0 0
fire-safeti 0.0 0
supress 0.0 0
fire-suppress 0.0 0
pathet 0.0 0
defazio 0.0 0
oregon 0.0 0
592 0.0 0
unknowingli 0.0 0
corp./nynex 0.0 0
wc 0.0 0
multi-dai 0.0 0
$5.3 0.0 0
104 0.0 0
state-wid 0.0 0
mhz 0.0 0
lastest 0.0 0
government-impos 0.0 0
pac.n 0.0 0
bankrol 0.0 0
blau 0.0 0
deregulatori 0.0 0
286-141 0.0 0
toughli 0.0 0
muster 0.0 0
thea 0.0 0
mfn' 0.0 0
bauer 0.0 0
high-wat 0.0 0
pro-mfn 0.0 0
paxon 0.0 0
thumb 0.0 0
chafe 0.0 0
rhode 0.0 0
roller 0.0 0
coaster 0.0 0
pelosi 0.0 0
delink 0.0 0
calman 0.0 0
goos 0.0 0
firm: 0.0 0
$36.1 0.0 0
zeal 0.0 0
2006 0.0 0
distil 0.0 0
discu 0.0 0
bulli 0.0 0
pulpit 0.0 0
hard-liquor 0.0 0
meister 0.0 0
backslid 0.0 0
workabl 0.0 0
suppressor 0.0 0
900-number 0.0 0
pay-per-cal 0.0 0
unwit 0.0 0
prefix 0.0 0
astrolog 0.0 0
psychic 0.0 0
guyana 0.0 0
sao 0.0 0
tome 0.0 0
moldova 0.0 0
809 0.0 0
758 0.0 0
difference: 0.0 0
kickback 0.0 0
audiotex 0.0 0
sophistict 0.0 0
unbeknownst 0.0 0
disconnect 0.0 0
teleservic 0.0 0
commimss 0.0 0
$20.65 0.0 0
charleston 0.0 0
s.c 0.0 0
funeral-parlour 0.0 0
$7.60 0.0 0
$18.5 0.0 0
access-charg 0.0 0
debra 0.0 0
berlyn 0.0 0
reed-delling 0.0 0
huf 0.0 0
puf 0.0 0
here' 0.0 0
billion-plu 0.0 0
reemerg 0.0 0
fret 0.0 0
reconstitut 0.0 0
greene' 0.0 0
240,000 0.0 0
pactel 0.0 0
humpti 0.0 0
dumpti 0.0 0
late-night 0.0 0
gigi 0.0 0
sohn 0.0 0
cb 0.0 0
wharton 0.0 0
high-defit 0.0 0
up-to-the-minut 0.0 0
rev 0.0 0
caller' 0.0 0
eavesdropp 0.0 0
itself; 0.0 0
card; 0.0 0
berklei 0.0 0
counterpan 0.0 0
counsult 0.0 0
symptomat 0.0 0
law-enforc 0.0 0
eavesdrop 0.0 0
underag 0.0 0
cme 0.0 0
dougherti 0.0 0
bud.n 0.0 0
moet 0.0 0
chandon 0.0 0
smirnoff' 0.0 0
vodka 0.0 0
dewar 0.0 0
scotch 0.0 0
whiskei 0.0 0
rum 0.0 0
following: 0.0 0
kbud 0.0 0
rock-star 0.0 0
breweries' 0.0 0
berserk 0.0 0
banff 0.0 0
cuervo 0.0 0
tequila' 0.0 0
roadhog 0.0 0
mola.to 0.0 0
cyberrod 0.0 0
strewn 0.0 0
tequila 0.0 0
curevo 0.0 0
recip 0.0 0
alcohol' 0.0 0
novic 0.0 0
adult-ori 0.0 0
cme' 0.0 0
chester 0.0 0
companni 0.0 0
rocket-launch 0.0 0
primosphere' 0.0 0
burnstein 0.0 0
trek 0.0 0
satellite-broadcast 0.0 0
savior 0.0 0
effro 0.0 0
colorado-bas 0.0 0
deathstar 0.0 0
pizza-s 0.0 0
chutzpah 0.0 0
retransmit 0.0 0
must-pass 0.0 0
r-va 0.0 0
3-2 0.0 0
azcuenaga 0.0 0
rosco 0.0 0
starek 0.0 0
warner-turn 0.0 0
tci' 0.0 0
malon 0.0 0
turner' 0.0 0
warner/turner' 0.0 0
pitofski 0.0 0
moritorium 0.0 0
netowrk 0.0 0
wholeheartedli 0.0 0
infring 0.0 0
budgetari 0.0 0
kain 0.0 0
collector 0.0 0
tacoma 0.0 0
quilt 0.0 0
wyden 0.0 0
republican: 0.0 0
hyperbol 0.0 0
high-pric 0.0 0
co-director 0.0 0
arcan 0.0 0
rosenblum 0.0 0
mccloskei 0.0 0
advice: 0.0 0
bernstrom 0.0 0
stenitz 0.0 0
dryli 0.0 0
aircrew 0.0 0
officers' 0.0 0
rfi 0.0 0
tak 0.0 0
freighter 0.0 0
occurr 0.0 0
findlai 0.0 0
ofta 0.0 0
liais 0.0 0
tel+44-171-542-7706 0.0 0
fax+44-171-542-5017 0.0 0
presnail 0.0 0
klm' 0.0 0
tel+44 0.0 0
7706 0.0 0
5017 0.0 0
10.35 0.0 0
64,843.64 0.0 0
89,461.59 0.0 0
151.20 0.0 0
320.54 0.0 0
14.89 0.0 0
4,244.56 0.0 0
5,613.22 0.0 0
11.45 0.0 0
australasia 0.0 0
3,537.29 0.0 0
3,418.21 0.0 0
0.98 0.0 0
10,857.35 0.0 0
11,388.83 0.0 0
4.27 0.0 0
6,580.89 0.0 0
14,376.34 0.0 0
10.12 0.0 0
1,963.18 0.0 0
2,950.68 0.0 0
13.15 0.0 0
1,055.31 0.0 0
2,008.03 0.0 0
31.18 0.0 0
14,867.27 0.0 0
13,238.23 0.0 0
18.79 0.0 0
43.11 0.0 0
91.15 0.0 0
25.67 0.0 0
10,703.19 0.0 0
10,289.98 0.0 0
33.98 0.0 0
3,905.32 0.0 0
4,621.35 0.0 0
4.63 0.0 0
usa/canada 0.0 0
2.66 0.0 0
fax+44 0.0 0
lamar 0.0 0
durrett 0.0 0
kong-canada 0.0 0
hamstrung 0.0 0
chek 0.0 0
kok 0.0 0
foyl 0.0 0
outsiz 0.0 0
antonov 0.0 0
an-124 0.0 0
tulsa 0.0 0
757/767 0.0 0
volkswagen' 0.0 0
nether 0.0 0
locomot 0.0 0
pitt 0.0 0
aerobat 0.0 0
airshow 0.0 0
'no' 0.0 0
this' 0.0 0
96.7 0.0 0
ex-hong 0.0 0
northwest' 0.0 0
slowest 0.0 0
us$6 0.0 0
8-10 0.0 0
narita 0.0 0
44-171-542-5017 0.0 0
sedelmai 0.0 0
'just 0.0 0
time' 0.0 0
auckland 0.0 0
cathay' 0.0 0
auckland' 0.0 0
louis 0.0 0
mcneil 0.0 0
hactl 0.0 0
computeris 0.0 0
pallet 0.0 0
yueng 0.0 0
keung 0.0 0
gantri 0.0 0
dimension 0.0 0
supertermin 0.0 0
hactl' 0.0 0
'shark 0.0 0
skin' 0.0 0
revolutionis 0.0 0
a340-300 0.0 0
adhes 0.0 0
riblet 0.0 0
textur 0.0 0
sharks' 0.0 0
shark 0.0 0
lengthwis 0.0 0
rome 0.0 0
zurich 0.0 0
system-wid 0.0 0
hk 0.0 0
cents/kg 0.0 0
slacken 0.0 0
cad 0.0 0
sia 0.0 0
sia' 0.0 0
747-200 0.0 0
changi 0.0 0
8982 0.0 0
cobra 0.0 0
stew 0.0 0
gall 0.0 0
bladder 0.0 0
brandi 0.0 0
hessian 0.0 0
contraband 0.0 0
chan 0.0 0
belli 0.0 0
7016 0.0 0
146 0.0 0
727 0.0 0
nnnjing 0.0 0
hangzhou 0.0 0
sinotran 0.0 0
shenyang 0.0 0
xian 0.0 0
wuhan 0.0 0
ningbo 0.0 0
273 0.0 0
pearl 0.0 0
shop' 0.0 0
oaa 0.0 0
stirland 0.0 0
paris-charl 0.0 0
us$24,000 0.0 0
$23,000 0.0 0
kwan 0.0 0
chuk-fai 0.0 0
knowhow 0.0 0
kok(clk 0.0 0
airfreight 0.0 0
retic 0.0 0
hk$7.8 0.0 0
tel 0.0 0
44-171-542-7706 0.0 0
affc 0.0 0
tsim 0.0 0
de-consolid 0.0 0
haffa 0.0 0
off-airport 0.0 0
dhl 0.0 0
emeri 0.0 0
k-line 0.0 0
kintetsu 0.0 0
baltran 0.0 0
affc' 0.0 0
msa 0.0 0
hk$10 0.0 0
hk$1.9 0.0 0
sub-leas 0.0 0
22,835 0.0 0
15.19 0.0 0
non-schedul 0.0 0
66,257.73 0.0 0
90,473.44 0.0 0
158.86 0.0 0
354.19 0.0 0
28.24 0.0 0
4,297.56 0.0 0
5,143.29 0.0 0
13.68 0.0 0
3,744.77 0.0 0
3,297.38 0.0 0
10,883.78 0.0 0
11,210.77 0.0 0
4.41 0.0 0
6,975.49 0.0 0
13,306.77 0.0 0
11.42 0.0 0
2,122,49 0.0 0
3,286.41 0.0 0
11.77 0.0 0
1,026,78 0.0 0
1,895.87 0.0 0
17.79 0.0 0
14,967.99 0.0 0
13,937.47 0.0 0
19.26 0.0 0
43.35 0.0 0
82.49 0.0 0
29.86 0.0 0
10,591.85 0.0 0
10,035.60 0.0 0
33.55 0.0 0
4,060.89 0.0 0
5,058.33 0.0 0
2.38 0.0 0
7,383.23 0.0 0
22,834.83 0.0 0
22.21 0.0 0
fax:5017 0.0 0
3,178.64 0.0 0
2,941.36 0.0 0
4.08 0.0 0
1,851.36 0.0 0
1,951.16 0.0 0
13.94 0.0 0
2,214.39 0.0 0
2,167.83 0.0 0
6.74 0.0 0
4,114.32 0.0 0
4,865.89 0.0 0
3.94 0.0 0
3,250.40 0.0 0
4,441.79 0.0 0
7.08 0.0 0
1,909.95 0.0 0
1,803.46 0.0 0
5.55 0.0 0
1,890,62 0.0 0
2,028.71 0.0 0
66.43 0.0 0
2,611.37 0.0 0
2,516.16 0.0 0
64.02 0.0 0
3,893.81 0.0 0
4,258.78 0.0 0
5.98 0.0 0
4,567.28 0.0 0
3,132.42 0.0 0
10.66 0.0 0
5,088.38 0.0 0
19,254.36 0.0 0
4.64 0.0 0
hk$49.8 0.0 0
embargo 0.0 0
denver' 0.0 0
haffa' 0.0 0
cartag 0.0 0
hk$1.40 0.0 0
devan 0.0 0
hk$160 0.0 0
382 0.0 0
747-fleet 0.0 0
1,156 0.0 0
eva 0.0 0
bhd 0.0 0
asiana 0.0 0
nuigini 0.0 0
garuda 0.0 0
europe-bound 0.0 0
17-23 0.0 0
barrington 0.0 0
hk$20 0.0 0
100kg 0.0 0
polar 0.0 0
calmer 0.0 0
u.s.-bound 0.0 0
apac 0.0 0
hk$23 0.0 0
hk$24 0.0 0
bour 0.0 0
hk-pari 0.0 0
260-member 0.0 0
cnntinu 0.0 0
cargo' 0.0 0
re-ord 0.0 0
cargolux 0.0 0
twice-weekli 0.0 0
abu 0.0 0
dhabi 0.0 0
5,700 0.0 0
12.8 0.0 0
intra-asian 0.0 0
all-cargo 0.0 0
nca 0.0 0
ana' 0.0 0
bellyhold 0.0 0
hk$14-15 0.0 0
shippers' 0.0 0
martinair 0.0 0
tseng 0.0 0
mini-boom 0.0 0
pre-christma 0.0 0
standtil 0.0 0
hk$15 0.0 0
yoichi 0.0 0
ex-hk 0.0 0
trans-pac 0.0 0
seung 0.0 0
joo 0.0 0
kal 0.0 0
a300 0.0 0
kal' 0.0 0
west-bound 0.0 0
bouyant 0.0 0
pre-chines 0.0 0
colombu 0.0 0
mini-peak 0.0 0
garment 0.0 0
thankfulli 0.0 0
markedli 0.0 0
miu 0.0 0
pre-holidai 0.0 0
'mini-boom' 0.0 0
mui 0.0 0
hk$20.50 0.0 0
$19.50 0.0 0
'second 0.0 0
tier' 0.0 0
evergreen 0.0 0
kersti 0.0 0
krepp 0.0 0
trans-pacf 0.0 0
negotiat 0.0 0
5,500 0.0 0
3,225 0.0 0
3.071 0.0 0
985 0.0 0
9,016 0.0 0
9,441 0.0 0
4,502 0.0 0
iata 0.0 0
jeanniot 0.0 0
us$12,000 0.0 0
iata' 0.0 0
gaillard 0.0 0
quadrupl 0.0 0
us$3,000 0.0 0
us$9,000 0.0 0
kansai 0.0 0
wil 0.0 0
hk$1 0.0 0
hk$1.80 0.0 0
alitalia 0.0 0
emir 0.0 0
hk$1.50 0.0 0
optimis 0.0 0
fax+5017 0.0 0
2,661 0.0 0
15,720 0.0 0
67,572 0.0 0
5,788 0.0 0
swire 0.0 0
a340 0.0 0
de-activ 0.0 0
hydraul 0.0 0
mauritiu 0.0 0
depar 0.0 0
forwarders' 0.0 0
tak' 0.0 0
re-design 0.0 0
apron 0.0 0
kong-vancouv 0.0 0
$192 0.0 0
c$12 0.0 0
tangri 0.0 0
headwind 0.0 0
combi' 0.0 0
payload 0.0 0
signifi 0.0 0
chep 0.0 0
osaka' 0.0 0
lantau 0.0 0
trawl 0.0 0
vacanc 0.0 0
oakerve 0.0 0
a340' 0.0 0
ultra-long 0.0 0
fuel-effici 0.0 0
a340-200 0.0 0
cargonet 0.0 0
edi 0.0 0
leong 0.0 0
shopfloor 0.0 0
vice-versa 0.0 0
cargonet' 0.0 0
0293.hk 0.0 0
newly-introduc 0.0 0
306 0.0 0
deceler 0.0 0
eddington 0.0 0
commander' 0.0 0
cabin 0.0 0
777' 0.0 0
condens 0.0 0
unsaf 0.0 0
777-300 0.0 0
tran 0.0 0
overflight 0.0 0
timescal 0.0 0
horst 0.0 0
gps)satellit 0.0 0
navigation/air 0.0 0
cns/atm 0.0 0
datalink 0.0 0
hk$23-24 0.0 0
fax+544 0.0 0
ana 0.0 0
8-9 0.0 0
rota 0.0 0
wife' 0.0 0
academia 0.0 0
542-7706 0.0 0
542-5017 0.0 0
berweg 0.0 0
leapt 0.0 0
clement 0.0 0
nieh 0.0 0
md-11 0.0 0
dubai 0.0 0
eva' 0.0 0
md-90 0.0 0
shorthaul 0.0 0
3,330.30 0.0 0
2,866.51 0.0 0
1,917.65 0.0 0
1,804.84 0.0 0
16.23 0.0 0
2,122.49 0.0 0
2,310.18 0.0 0
2,285.52 0.0 0
14.94 0.0 0
4,036.83 0.0 0
4,814.84 0.0 0
8.07 0.0 0
3,370.43 0.0 0
4,008.83 0.0 0
10.93 0.0 0
2,127.11 0.0 0
1,975.74 0.0 0
12.02 0.0 0
1,725.78 0.0 0
1,717.63 0.0 0
32.38 0.0 0
2,266.74 0.0 0
2,657.19 0.0 0
66.40 0.0 0
4,186.57 0.0 0
4,509.78 0.0 0
4,442.54 0.0 0
3,166.42 0.0 0
14.02 0.0 0
5,474.80 0.0 0
21,133.53 0.0 0
23.24 0.0 0
15.91 0.0 0
beechcraft 0.0 0
harnischfeg 0.0 0
lac 0.0 0
wisconsin-bas 0.0 0
6-3/4 0.0 0
20-3/8 0.0 0
mcdonald 0.0 0
aftermarket 0.0 0
$64.1 0.0 0
brumlei 0.0 0
darren 0.0 0
bagwel 0.0 0
baird 0.0 0
harnischfeger' 0.0 0
41-3/4 0.0 0
huntington 0.0 0
$898 0.0 0
$29.875 0.0 0
$30.75 0.0 0
$29.50 0.0 0
duwan 0.0 0
keef 0.0 0
bruyett 0.0 0
at-market 0.0 0
schutz 0.0 0
huntington' 0.0 0
stockholders' 0.0 0
wobst 0.0 0
merger-rel 0.0 0
$29.275 0.0 0
